"DateTime","Weight (lbs)","Fasting"
"2023-06-27 00:00:00",221.20
"2023-06-28 00:00:00",221.90
"2023-06-29 00:00:00",222.00
"2023-06-30 00:00:00",220.10
"2023-07-01 00:00:00",219.20
"2023-07-02 00:00:00",219.60
"2023-07-03 00:00:00",220.00
"2023-07-04 00:00:00",220.20
"2023-07-05 00:00:00",219.00
"2023-07-06 00:00:00",220.20
"2023-07-07 00:00:00",219.70
"2023-07-09 18:28:00",219.00
"2023-07-10 05:04:00",219.60
